order_id,order_date,Full_Name,city,state,zip_code,product_id,product_name,category_name,brand_name,quantity,list_price,discount,Revenue,staff_id,Staff_FullName,store_id,store_name,StoreCity,StoreState,StoreZip
39,1/25/16,Travis Whitley,Saint Albans,NY,11412,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,529.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
39,1/25/16,Travis Whitley,Saint Albans,NY,11412,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,1199.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
39,1/25/16,Travis Whitley,Saint Albans,NY,11412,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,539.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
40,1/27/16,Darren Witt,Coachella,CA,92236,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,3599.78,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
40,1/27/16,Darren Witt,Coachella,CA,92236,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.2,428.8,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
41,1/27/16,Ingeborg Ellison,Ithaca,NY,14850,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.1,1320.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
41,1/27/16,Ingeborg Ellison,Ithaca,NY,14850,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.2,897.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
41,1/27/16,Ingeborg Ellison,Ithaca,NY,14850,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,1199.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
42,1/27/16,Corene Swanson,Rego Park,NY,11374,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.05,448.95,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
43,1/27/16,Elana Miles,Liverpool,NY,13090,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.05,1099.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
43,1/27/16,Elana Miles,Liverpool,NY,13090,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,539.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
44,1/28/16,Olympia Figueroa,Hopewell Junction,NY,12533,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.1,3999.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
44,1/28/16,Olympia Figueroa,Hopewell Junction,NY,12533,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,599.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
45,1/28/16,Carissa Cross,Huntington Station,NY,11746,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,5799.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
45,1/28/16,Carissa Cross,Huntington Station,NY,11746,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,539.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
45,1/28/16,Carissa Cross,Huntington Station,NY,11746,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.07,269.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
46,1/29/16,Eldridge Greer,Central Islip,NY,11722,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.1,428.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
47,1/29/16,Joshua Berg,Ossining,NY,10562,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.05,469.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
47,1/29/16,Joshua Berg,Ossining,NY,10562,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.2,269.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
47,1/29/16,Joshua Berg,Ossining,NY,10562,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,529.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
47,1/29/16,Joshua Berg,Ossining,NY,10562,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,999.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
48,1/30/16,Josephine Dale,Baldwinsville,NY,13027,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,2899.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
48,1/30/16,Josephine Dale,Baldwinsville,NY,13027,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,2641.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
48,1/30/16,Josephine Dale,Baldwinsville,NY,13027,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,1680.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
48,1/30/16,Josephine Dale,Baldwinsville,NY,13027,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.07,539.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
49,1/31/16,Taisha Vang,Shirley,NY,11967,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,539.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
50,1/31/16,Silas Tate,Corpus Christi,TX,78418,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.05,999.94,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
50,1/31/16,Silas Tate,Corpus Christi,TX,78418,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,539.78,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
50,1/31/16,Silas Tate,Corpus Christi,TX,78418,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.07,1199.91,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
51,2/1/16,Jamaal Baker,Elmhurst,NY,11373,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,269.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
51,2/1/16,Jamaal Baker,Elmhurst,NY,11373,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,599.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
51,2/1/16,Jamaal Baker,Elmhurst,NY,11373,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,1199.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
52,2/3/16,Twana Arnold,Anaheim,CA,92806,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,499.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
53,2/3/16,Margit Osborn,Plainview,NY,11803,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,3599.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
53,2/3/16,Margit Osborn,Plainview,NY,11803,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.2,539.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
53,2/3/16,Margit Osborn,Plainview,NY,11803,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,599.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
53,2/3/16,Margit Osborn,Plainview,NY,11803,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,999.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
54,2/4/16,Inge Olsen,Long Beach,NY,11561,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.2,999.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
54,2/4/16,Inge Olsen,Long Beach,NY,11561,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,1199.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
55,2/4/16,Chanel May,Garden City,NY,11530,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.2,1059.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
55,2/4/16,Chanel May,Garden City,NY,11530,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.05,269.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
55,2/4/16,Chanel May,Garden City,NY,11530,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.2,999.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
56,2/4/16,Nathaniel Davidson,Rome,NY,13440,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.07,1199.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
57,2/4/16,Dalia Carson,Rochester,NY,14606,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,269.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
57,2/4/16,Dalia Carson,Rochester,NY,14606,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.2,897.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
57,2/4/16,Dalia Carson,Rochester,NY,14606,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,599.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
58,2/5/16,Tiana Henderson,Franklin Square,NY,11010,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
58,2/5/16,Tiana Henderson,Franklin Square,NY,11010,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,448.93,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
58,2/5/16,Tiana Henderson,Franklin Square,NY,11010,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.1,299.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
59,2/5/16,Rodney Odom,Richmond Hill,NY,11418,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.1,749.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
59,2/5/16,Rodney Odom,Richmond Hill,NY,11418,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.1,857.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
59,2/5/16,Rodney Odom,Richmond Hill,NY,11418,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.05,269.94,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
60,2/6/16,Joesph Delacruz,Atwater,CA,95301,4,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,2899.89,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
60,2/6/16,Joesph Delacruz,Atwater,CA,95301,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,539.93,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
60,2/6/16,Joesph Delacruz,Atwater,CA,95301,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.07,529.92,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
60,2/6/16,Joesph Delacruz,Atwater,CA,95301,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.2,269.79,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
61,2/6/16,Mark Garrett,Monroe,NY,10950,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.2,2641.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
61,2/6/16,Mark Garrett,Monroe,NY,10950,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,1059.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
61,2/6/16,Mark Garrett,Monroe,NY,10950,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.1,499.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
62,2/7/16,Denis Logan,Ridgecrest,CA,93555,8,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,3599.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
62,2/7/16,Denis Logan,Ridgecrest,CA,93555,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,269.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
62,2/7/16,Denis Logan,Ridgecrest,CA,93555,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,539.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
63,2/7/16,Dann Huff,Huntington Station,NY,11746,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,999.89,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
63,2/7/16,Dann Huff,Huntington Station,NY,11746,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,897.95,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
63,2/7/16,Dann Huff,Huntington Station,NY,11746,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,999.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
64,2/7/16,Corine Stuart,Clifton Park,NY,12065,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,539.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
64,2/7/16,Corine Stuart,Clifton Park,NY,12065,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,599.78,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
64,2/7/16,Corine Stuart,Clifton Park,NY,12065,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,1099.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
64,2/7/16,Corine Stuart,Clifton Park,NY,12065,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,999.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
65,2/8/16,Serafina Clemons,Shirley,NY,11967,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,549.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
66,2/9/16,Susannah Fields,Far Rockaway,NY,11691,2,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,749.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
66,2/9/16,Susannah Fields,Far Rockaway,NY,11691,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.07,549.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
66,2/9/16,Susannah Fields,Far Rockaway,NY,11691,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,299.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
67,2/9/16,Lazaro Moran,Sugar Land,TX,77478,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,2641.88,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
67,2/9/16,Lazaro Moran,Sugar Land,TX,77478,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,1099.88,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
67,2/9/16,Lazaro Moran,Sugar Land,TX,77478,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
67,2/9/16,Lazaro Moran,Sugar Land,TX,77478,21,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,269.79,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
67,2/9/16,Lazaro Moran,Sugar Land,TX,77478,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,599.78,8,KaliVargas,3,Rowlett Bikes,Rowlett,TX,75088
68,2/10/16,Kristen Alvarez,Bronx,NY,10451,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,539.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
68,2/10/16,Kristen Alvarez,Bronx,NY,10451,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.1,428.9,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
69,2/10/16,Ophelia Decker,New Windsor,NY,12553,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.2,1320.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
69,2/10/16,Ophelia Decker,New Windsor,NY,12553,10,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.05,1548.95,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
69,2/10/16,Ophelia Decker,New Windsor,NY,12553,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,539.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
70,2/11/16,Cleotilde Booth,Sugar Land,TX,77478,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,1999.93,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
70,2/11/16,Cleotilde Booth,Sugar Land,TX,77478,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
70,2/11/16,Cleotilde Booth,Sugar Land,TX,77478,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,599.94,9,LaylaTerrell,3,Rowlett Bikes,Rowlett,TX,75088
71,2/11/16,Cathey Lamb,Bayside,NY,11361,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.1,448.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
71,2/11/16,Cathey Lamb,Bayside,NY,11361,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.2,549.79,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
71,2/11/16,Cathey Lamb,Bayside,NY,11361,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1199.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
72,2/12/16,Cesar Wilkins,San Diego,CA,92111,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,549.94,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
72,2/12/16,Cesar Wilkins,San Diego,CA,92111,13,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,539.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
72,2/12/16,Cesar Wilkins,San Diego,CA,92111,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.07,857.93,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
73,2/12/16,Gabriel Wagner,Ballston Spa,NY,12020,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.07,1999.91,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
73,2/12/16,Gabriel Wagner,Ballston Spa,NY,12020,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.07,269.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
73,2/12/16,Gabriel Wagner,Ballston Spa,NY,12020,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,599.78,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
73,2/12/16,Gabriel Wagner,Ballston Spa,NY,12020,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,499.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
73,2/12/16,Gabriel Wagner,Ballston Spa,NY,12020,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1199.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
74,2/13/16,Mariela Huffman,Garden City,NY,11530,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,469.92,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
74,2/13/16,Mariela Huffman,Garden City,NY,11530,16,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1199.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
75,2/14/16,Euna Lopez,Carmel,NY,10512,3,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,999.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
75,2/14/16,Euna Lopez,Carmel,NY,10512,7,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,7999.91,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
75,2/14/16,Euna Lopez,Carmel,NY,10512,15,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,529.79,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
76,2/16/16,Genoveva Baldwin,Port Washington,NY,11050,5,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,1320.92,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
76,2/16/16,Genoveva Baldwin,Port Washington,NY,11050,11,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.1,3361.88,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
76,2/16/16,Genoveva Baldwin,Port Washington,NY,11050,12,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,549.94,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
77,2/16/16,Rochelle Ward,Glendora,CA,91740,20,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,599.92,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
77,2/16/16,Rochelle Ward,Glendora,CA,91740,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,1099.88,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
77,2/16/16,Rochelle Ward,Glendora,CA,91740,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.2,499.79,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
77,2/16/16,Rochelle Ward,Glendora,CA,91740,26,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.2,599.79,2,MireyaCopeland,1,Santa Cruz Bikes,Santa Cruz,CA,95060
78,2/16/16,Trinidad Chapman,Ronkonkoma,NY,11779,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.1,539.88,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
78,2/16/16,Trinidad Chapman,Ronkonkoma,NY,11779,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.07,428.93,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
78,2/16/16,Trinidad Chapman,Ronkonkoma,NY,11779,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,897.9,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
78,2/16/16,Trinidad Chapman,Ronkonkoma,NY,11779,19,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,448.8,7,VenitaDaniel,2,Baldwin Bikes,Baldwin,NY,11432
79,2/17/16,Ellena Clements,Santa Monica,CA,90403,6,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,469.89,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
79,2/17/16,Ellena Clements,Santa Monica,CA,90403,9,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,5999.88,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
79,2/17/16,Ellena Clements,Santa Monica,CA,90403,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.05,857.95,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
79,2/17/16,Ellena Clements,Santa Monica,CA,90403,25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,999.91,3,GennaSerrano,1,Santa Cruz Bikes,Santa Cruz,CA,95060
80,2/17/16,Jeannie Wilcox,Franklin Square,NY,11010,17,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.2,428.8,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
80,2/17/16,Jeannie Wilcox,Franklin Square,NY,11010,24,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.1,549.89,6,MarceleneBoyer,2,Baldwin Bikes,Baldwin,NY,11432
